-6.8599,0.428076625,3.88E+08
-6.69889,0.424464186,4.02E+08
-6.53115,0.420698681,4.16E+08
-6.35518,0.416746209,4.31E+08
-6.16862,0.412553464,4.47E+08
-5.96732,0.408026751,4.65E+08
-5.74202,0.402957125,4.85E+08
-5.45535,0.396501854,5.11E+08
-5.25229,0.391926261,5.30E+08
-5.0328,0.386977713,5.50E+08
-4.8133,0.382026213,5.71E+08
-4.62536,0.377784569,5.89E+08
-4.43742,0.373541089,6.07E+08
-4.24947,0.369295619,6.25E+08
-4.06153,0.365048687,6.43E+08
-3.87359,0.360800141,6.61E+08
-3.68565,0.356550054,6.80E+08
-3.4977,0.352298277,6.98E+08
-3.30976,0.348045335,7.16E+08
-3.12182,0.343791076,7.35E+08
-2.93387,0.33953535,7.53E+08
-2.74593,0.335278683,7.71E+08
-2.55799,0.331020924,7.90E+08
-2.37004,0.32676192,8.08E+08
-2.1821,0.3225022,8.26E+08
-1.99416,0.318241612,8.44E+08
-1.80621,0.313980004,8.62E+08
-1.61827,0.309717903,8.80E+08
-1.43033,0.305455158,8.97E+08
-1.24239,0.301191844,9.14E+08
-1.05444,0.296927809,9.32E+08
-0.8665,0.292663581,9.48E+08
-0.678557,0.28839894,9.65E+08
-0.490614,0.284134028,9.81E+08
-0.302671,0.279868921,9.97E+08
-0.107522,0.275440158,1.01E+09
0.0876261,0.274988631,1.03E+09
0.282775,0.279417401,1.04E+09
0.485557,0.284019269,1.06E+09
0.688339,0.288620912,1.08E+09
0.898064,0.293379772,1.09E+09
1.10779,0.29813821,1.11E+09
1.32719,0.303115551,1.12E+09
1.5466,0.308092398,1.13E+09
1.78099,0.313408105,1.15E+09
2.02644,0.318973456,1.16E+09
2.2896,0.324938833,1.18E+09
2.58632,0.331662804,1.19E+09
2.8521,0.337683474,1.20E+09
3.10043,0.343306807,1.21E+09
3.34876,0.348927986,1.22E+09
3.56401,0.353798495,1.23E+09
3.77926,0.358667144,1.24E+09
3.99452,0.363534049,1.24E+09
4.20977,0.368398646,1.25E+09
4.39721,0.372632959,1.25E+09
4.58465,0.376865535,1.25E+09
4.77208,0.381096074,1.25E+09
4.95952,0.385324953,1.26E+09
5.14695,0.389551648,1.26E+09
5.33439,0.393776536,1.26E+09
5.52182,0.397999092,1.26E+09
5.6867,0.401711827,1.26E+09
5.85158,0.405422825,1.26E+09
6.01646,0.409132036,1.25E+09
6.18134,0.41283941,1.25E+09
6.34622,0.416544898,1.25E+09
6.5111,0.42024845,1.25E+09
6.67598,0.423950015,1.24E+09
6.84086,0.427649544,1.24E+09
7.00574,0.431346987,1.23E+09
7.17062,0.435042294,1.23E+09
7.3355,0.438735416,1.22E+09
7.48294,0.44203601,1.22E+09
7.63037,0.445334558,1.21E+09
7.77781,0.448631471,1.21E+09
7.92524,0.451926267,1.20E+09
8.07268,0.455219358,1.19E+09
8.22012,0.458510483,1.19E+09
8.36755,0.461799386,1.18E+09
8.51499,0.465086476,1.17E+09
8.66243,0.468371496,1.16E+09
8.80986,0.471654187,1.16E+09
8.9573,0.474934959,1.15E+09
9.10474,0.478213555,1.14E+09
9.25217,0.481489716,1.13E+09
9.39961,0.484763854,1.12E+09
9.54705,0.488035709,1.11E+09
9.69448,0.491305025,1.10E+09
9.84192,0.49457221,1.09E+09
9.98936,0.497837009,1.08E+09
10.1368,0.501099385,1.07E+09
10.2842,0.504358419,1.06E+09
10.4317,0.507617171,1.05E+09
10.5791,0.510871186,1.04E+09
10.7265,0.514122641,1.03E+09
10.874,0.517373704,1.02E+09
11.0214,0.520619931,1.01E+09
11.1688,0.523863492,9.96E+08
11.3163,0.527106552,9.85E+08
11.4637,0.530344677,9.73E+08
11.6112,0.533582227,9.61E+08
11.7586,0.536814777,9.49E+08
11.906,0.540044489,9.37E+08
12.0535,0.543273516,9.25E+08
12.2009,0.546497445,9.12E+08
12.3483,0.549718432,9.00E+08
12.4958,0.552938624,8.88E+08
12.6432,0.556153622,8.75E+08
12.7907,0.559367752,8.62E+08
12.9381,0.562576623,8.50E+08
13.0855,0.56578238,8.37E+08
13.233,0.568987161,8.24E+08
13.3804,0.572186586,8.12E+08
13.5278,0.575382794,7.99E+08
13.6753,0.578577918,7.86E+08
13.8227,0.581767589,7.73E+08
13.9701,0.584953942,7.60E+08
14.1234,0.588264279,7.47E+08
14.2767,0.591570952,7.34E+08
14.4412,0.595115089,7.20E+08
14.6153,0.598861361,7.05E+08
14.8064,0.602967815,6.88E+08
15.047,0.608129469,6.68E+08
15.1963,0.611327628,6.55E+08
15.3696,0.615035216,6.40E+08
15.5161,0.618165486,6.28E+08
15.6627,0.621294229,6.16E+08
15.8092,0.624417143,6.04E+08
15.9557,0.627536331,5.92E+08
16.0837,0.630258553,5.81E+08
16.2116,0.632975761,5.71E+08
16.3396,0.635692181,5.61E+08
16.4675,0.638403549,5.51E+08
16.5955,0.641114081,5.40E+08
16.7234,0.643819521,5.30E+08
16.8371,0.646222078,5.22E+08
16.9508,0.648622253,5.13E+08
17.0644,0.651017924,5.04E+08
17.1781,0.653413293,4.95E+08
17.2918,0.655806234,4.87E+08
17.4055,0.658196734,4.78E+08
17.5192,0.660584776,4.70E+08
17.6329,0.662970346,4.62E+08
