-2.93387,0.305556,7.53E+08,753141,,,
-2.74593,0.30339,7.71E+08,771486,,,
-2.55799,0.301224,7.90E+08,789772,,,
-2.37004,0.299058,8.08E+08,807979,,,
-2.1821,0.296892,8.26E+08,826088,,,
-1.99416,0.294726,8.44E+08,844077,,,
-1.80621,0.29256,8.62E+08,861926,,,
-1.61827,0.290394,8.80E+08,879615,,,
-1.43033,0.288228,8.97E+08,897123,,,
-1.24239,0.286062,9.14E+08,914429,,,
-1.05444,0.283896,9.32E+08,931513,,,
-0.8665,0.28173,9.48E+08,948356,,,
-0.678557,0.279564,9.65E+08,964936,,,
-0.490614,0.277398,9.81E+08,981233,,,
-0.302671,0.275232,9.97E+08,997228,,,
-0.107522,0.273066,1.01E+09,1013500,,,
0.0876261,0.275084,1.03E+09,1029400,,483,0.002018219
0.282775,0.277102,1.04E+09,1044910,,,
0.485557,0.27912,1.06E+09,1060590,,,
0.688339,0.281138,1.08E+09,1075800,,,
0.898064,0.283156,1.09E+09,1091030,,,
1.10779,0.285174,1.11E+09,1105710,,,
1.32719,0.287192,1.12E+09,1120460,,,
1.5466,0.28921,1.13E+09,1134560,,,
1.78099,0.291228,1.15E+09,1148890,,,
2.02644,0.293246,1.16E+09,1163040,,,
2.2896,0.295264,1.18E+09,1177220,,,
2.58632,0.297282,1.19E+09,1191920,,,
2.8521,0.2993,1.20E+09,1203900,,,
3.10043,0.301318,1.21E+09,1214050,,,
3.34876,0.303336,1.22E+09,1223180,,,
3.56401,0.305354,1.23E+09,1230250,,,
3.77926,0.307372,1.24E+09,1236530,,,
3.99452,0.30939,1.24E+09,1242000,,,
4.20977,0.311408,1.25E+09,1246660,,,
4.39721,0.313426,1.25E+09,1250050,,,
4.58465,0.315444,1.25E+09,1252830,,,
4.77208,0.317462,1.25E+09,1254980,,,
4.95952,0.31948,1.26E+09,1256500,,,
5.14695,0.321498,1.26E+09,1257400,,,
5.33439,0.323516,1.26E+09,1257680,,,
5.52182,0.325534,1.26E+09,1257340,,,
5.6867,0.327552,1.26E+09,1256520,,,
5.85158,0.32957,1.26E+09,1255230,,,
6.01646,0.331588,1.25E+09,1253470,,,
6.18134,0.333606,1.25E+09,1251230,,,
6.34622,0.335624,1.25E+09,1248530,,,
6.5111,0.337642,1.25E+09,1245360,,,
6.67598,0.33966,1.24E+09,1241740,,,
6.84086,0.341678,1.24E+09,1237670,,,
7.00574,0.343696,1.23E+09,1233140,,,
7.17062,0.345714,1.23E+09,1228180,,,
7.3355,0.347732,1.22E+09,1222790,,,
7.48294,0.34975,1.22E+09,1217600,,,
7.63037,0.351768,1.21E+09,1212080,,,
7.77781,0.353786,1.21E+09,1206230,,,
7.92524,0.355804,1.20E+09,1200050,,,
8.07268,0.357822,1.19E+09,1193550,,,
8.22012,0.35984,1.19E+09,1186740,,,
8.36755,0.361858,1.18E+09,1179630,,,
8.51499,0.363876,1.17E+09,1172220,,,
8.66243,0.365894,1.16E+09,1164510,,,
8.80986,0.367912,1.16E+09,1156520,,,
8.9573,0.36993,1.15E+09,1148260,,,
9.10474,0.371948,1.14E+09,1139720,,,
9.25217,0.373966,1.13E+09,1130920,,,
9.39961,0.375984,1.12E+09,1121860,,,
9.54705,0.378002,1.11E+09,1112560,,,
9.69448,0.38002,1.10E+09,1103020,,,
9.84192,0.382038,1.09E+09,1093240,,,
9.98936,0.384056,1.08E+09,1083250,,,
10.1368,0.386074,1.07E+09,1073040,,,
10.2842,0.388092,1.06E+09,1062620,,,
10.4317,0.39011,1.05E+09,1052010,,,
10.5791,0.392128,1.04E+09,1041200,,,
10.7265,0.394146,1.03E+09,1030220,,,
10.874,0.396164,1.02E+09,1019070,,,
11.0214,0.398182,1.01E+09,1007750,,,
11.1688,0.4002,9.96E+08,996278,,,
11.3163,0.402218,9.85E+08,984661,,,
11.4637,0.404236,9.73E+08,972907,,,
11.6112,0.406254,9.61E+08,961025,,,
11.7586,0.408272,9.49E+08,949023,,,
11.906,0.41029,9.37E+08,936911,,,
12.0535,0.412308,9.25E+08,924697,,,
12.2009,0.414326,9.12E+08,912389,,,
12.3483,0.416344,9.00E+08,899996,,,
12.4958,0.418362,8.88E+08,887527,,,
12.6432,0.42038,8.75E+08,874990,,,
12.7907,0.422398,8.62E+08,862392,,,
12.9381,0.424416,8.50E+08,849743,,,
13.0855,0.426434,8.37E+08,837051,,,
13.233,0.428452,8.24E+08,824323,,,
13.3804,0.43047,8.12E+08,811567,,,
13.5278,0.432488,7.99E+08,798792,,,
13.6753,0.434506,7.86E+08,786004,,,
13.8227,0.436524,7.73E+08,773212,,,
13.9701,0.438542,7.60E+08,760423,,,
14.1234,0.44056,7.47E+08,747138,,,
14.2767,0.442578,7.34E+08,733872,,,
14.4412,0.444596,7.20E+08,719659,,,
14.6153,0.446614,7.05E+08,704673,,,
14.8064,0.448632,6.88E+08,688280,,,
15.047,0.45065,6.68E+08,667751,,,
15.1963,0.452668,6.55E+08,655099,,,
15.3696,0.454686,6.40E+08,640487,,,
15.5161,0.456704,6.28E+08,628208,,,
15.6627,0.458722,6.16E+08,616005,,,
15.8092,0.46074,6.04E+08,603882,,,
15.9557,0.462758,5.92E+08,591844,,,
16.0837,0.464776,5.81E+08,581407,,,
16.2116,0.466794,5.71E+08,571043,,,
16.3396,0.468812,5.61E+08,560754,,,
16.4675,0.47083,5.51E+08,550542,,,
16.5955,0.472848,5.40E+08,540411,,,
16.7234,0.474866,5.30E+08,530363,,,
16.8371,0.476884,5.22E+08,521507,,,
16.9508,0.478902,5.13E+08,512721,,,
17.0644,0.48092,5.04E+08,504005,,,
17.1781,0.482938,4.95E+08,495362,,,
17.2918,0.484956,4.87E+08,486794,,,
17.4055,0.486974,4.78E+08,478301,,,
17.5192,0.488992,4.70E+08,469885,,,
17.6329,0.49101,4.62E+08,461547,,,
17.7465,0.493028,4.53E+08,453289,,,
17.8473,0.495046,4.46E+08,446041,,,
17.948,0.497064,4.39E+08,438856,,,
18.0487,0.499082,4.32E+08,431737,,,
18.1494,0.5011,4.25E+08,424683,,,
18.2501,0.503118,4.18E+08,417695,,,
18.3508,0.505136,4.11E+08,410774,,,
18.4515,0.507154,4.04E+08,403921,,,
18.5523,0.509172,3.97E+08,397136,,,
18.653,0.51119,3.90E+08,390420,,,
18.7537,0.513208,3.84E+08,383772,,,
18.8544,0.515226,3.77E+08,377194,,,
18.9551,0.517244,3.71E+08,370686,,,
19.0558,0.519262,3.64E+08,364248,,,
19.1457,0.52128,3.59E+08,358567,,,
19.2355,0.523298,3.53E+08,352942,,,
19.3253,0.525316,3.47E+08,347374,,,
19.4151,0.527334,3.42E+08,341862,,,
19.5049,0.529352,3.36E+08,336408,,,
19.5947,0.53137,3.31E+08,331010,,,
19.6845,0.533388,3.26E+08,325669,,,
19.7743,0.535406,3.20E+08,320386,,,
19.8641,0.537424,3.15E+08,315160,,,
19.954,0.539442,3.10E+08,309991,,,
20.0438,0.54146,3.05E+08,304880,,,
20.1336,0.543478,3.00E+08,299826,,,
20.2234,0.545496,2.95E+08,294829,,,
20.3132,0.547514,2.90E+08,289890,,,
20.403,0.549532,2.85E+08,285009,,,
20.4928,0.55155,2.80E+08,280184,,,
20.5826,0.553568,2.75E+08,275417,,,
20.6634,0.555586,2.71E+08,271176,,,
20.7442,0.557604,2.67E+08,266982,,,
20.825,0.559622,2.63E+08,262834,,,
20.9059,0.56164,2.59E+08,258731,,,
20.9867,0.563658,2.55E+08,254675,,,
21.0675,0.565676,2.51E+08,250665,,,
21.1483,0.567694,2.47E+08,246700,,,
21.2291,0.569712,2.43E+08,242780,,,
21.3099,0.57173,2.39E+08,238906,,,
21.3907,0.573748,2.35E+08,235078,,,
21.4715,0.575766,2.31E+08,231294,,,
21.5523,0.577784,2.28E+08,227555,,,
21.6331,0.579802,2.24E+08,223861,,,
21.7139,0.58182,2.20E+08,220212,,,
21.7947,0.583838,2.17E+08,216607,,,
21.8755,0.585856,2.13E+08,213046,,,
21.9563,0.587874,2.10E+08,209529,,,
22.0371,0.589892,2.06E+08,206055,,,
22.1179,0.59191,2.03E+08,202626,,,
22.1988,0.593928,1.99E+08,199239,,,
22.2796,0.595946,1.96E+08,195896,,,
22.3604,0.597964,1.93E+08,192595,,,
22.4412,0.599982,1.89E+08,189337,,,
22.5135,0.602,1.86E+08,186459,,,
22.5857,0.604018,1.84E+08,183614,,,
22.658,0.606036,1.81E+08,180803,,,
22.7303,0.608054,1.78E+08,178025,,,
22.8026,0.610072,1.75E+08,175281,,,
22.8748,0.61209,1.73E+08,172569,,,
22.9471,0.614108,1.70E+08,169890,,,
23.0194,0.616126,1.67E+08,167243,,,
23.0917,0.618144,1.65E+08,164629,,,
23.164,0.620162,1.62E+08,162047,,,
23.2362,0.62218,1.59E+08,159497,,,
23.3085,0.624198,1.57E+08,156978,,,
23.3808,0.626216,1.54E+08,154491,,,
23.4531,0.628234,1.52E+08,152036,,,
23.5254,0.630252,1.50E+08,149611,,,
23.5976,0.63227,1.47E+08,147217,,,
23.6699,0.634288,1.45E+08,144853,,,
23.7422,0.636306,1.43E+08,142520,,,
23.8145,0.638324,1.40E+08,140217,,,
23.8868,0.640342,1.38E+08,137944,,,
23.959,0.64236,1.36E+08,135701,,,
24.0313,0.644378,1.33E+08,133487,,,
24.1036,0.646396,1.31E+08,131302,,,
24.1759,0.648414,1.29E+08,129146,,,
24.2482,0.650432,1.27E+08,127019,,,
24.3204,0.65245,1.25E+08,124921,,,
